ts,rtt,pkgLossRat,dlThroughput,ulThroughput,dnsLatency,dnsSuccessRate,rsrp,rsrq,snr,mimoLayer,mcs,rat,cid,label
16:48:05,0.0,0.0,1.4,1.2,51.0,94.0,-72,-10,18,2,2,20,606,0
16:48:06,0.0,0.0,1.3,1.4,52.0,87.0,-70,-8,15,2,2,20,606,0
16:48:07,0.0,0.0,1.4,1.3,51.0,94.0,-73,-10,8,2,2,20,606,0
16:48:08,0.0,0.0,1.4,1.1,56.0,95.6,-77,-9,11,2,2,20,606,0
16:48:09,0.0,0.0,1.7,1.2,51.0,94.0,-64,-10,25,2,2,20,606,0
16:48:10,0.0,0.0,1.7,1.2,46.4,95.8,-66,-8,28,2,2,20,606,0
16:48:11,0.0,0.0,1.6,1.3,51.0,94.0,-64,-10,22,2,8,20,606,0
16:48:12,0.0,0.0,1.5,1.4,48.5,96.1,-67,-10,19,2,4,20,606,0
16:48:13,0.0,0.0,1.5,1.4,51.0,94.0,-71,-10,20,2,4,20,606,0
16:48:14,0.0,0.0,1.6,1.6,55.9,92.5,-65,-15,11,2,6,20,606,0
16:48:15,0.0,0.0,1.6,1.6,51.0,94.0,-70,-10,14,2,6,20,606,0
16:48:16,0.0,0.0,1.4,1.7,49.9,97.4,-67,-12,17,2,6,20,606,0
16:48:17,0.0,0.0,1.5,1.6,51.0,94.0,-72,-10,16,2,2,20,606,0
16:48:18,32.4,0.0,1.6,1.6,48.1,93.4,-76,-6,14,2,4,20,606,0
16:48:19,69.2,0.0,1.5,1.4,51.0,94.0,-78,-10,13,2,4,20,606,0
16:48:20,34.7,0.0,1.5,1.5,51.2,86.6,-86,-9,5,2,5,20,606,0
16:48:21,0.0,0.0,1.5,1.5,50.0,94.0,-85,-11,2,2,5,20,606,0
16:48:22,0.0,0.0,1.4,1.5,45.2,103.0,-82,-9,5,2,5,20,606,0
16:48:23,0.0,0.0,1.6,1.4,50.0,94.0,-91,-14,12,3,2,20,543,0
16:48:24,0.0,0.0,1.6,1.5,49.1,95.9,-77,-10,17,2,4,20,543,0
16:48:25,0.0,0.0,1.5,1.5,50.0,94.0,-81,-10,17,2,4,20,543,0
16:48:26,52.1,0.0,1.5,1.3,46.6,97.5,-86,-5,19,2,4,20,543,0
16:48:27,110.9,0.0,1.5,1.4,50.0,94.0,-81,-11,6,2,9,20,543,0
16:48:28,51.0,0.0,1.6,1.4,47.0,88.1,-86,-17,6,2,3,20,543,0
16:48:29,0.0,0.0,1.4,1.5,50.0,94.0,-83,-12,6,2,3,20,543,0
16:48:30,0.0,0.0,1.6,1.7,51.5,93.9,-86,-15,3,2,3,20,543,0
16:48:31,0.0,0.0,1.8,1.5,50.0,94.0,-77,-11,6,2,4,20,543,0
16:48:32,0.0,0.0,1.7,1.6,54.8,102.5,-79,-12,3,2,4,20,543,0
16:48:33,0.0,0.0,1.4,1.4,50.0,94.0,-82,-11,11,2,8,20,543,0
16:48:34,0.0,0.0,1.4,1.5,51.2,94.8,-87,-14,11,2,8,20,543,0
16:48:35,0.0,0.0,1.6,1.4,50.0,94.0,-80,-11,10,2,4,20,543,0
16:48:36,0.0,0.0,1.6,1.3,48.7,92.2,-84,-16,10,2,2,20,543,0
16:48:37,0.0,0.0,1.5,1.3,50.0,94.0,-80,-11,8,2,2,20,543,0
16:48:38,0.0,0.0,1.4,1.5,46.0,89.6,-75,-14,6,2,8,20,543,0
16:48:39,0.0,0.0,1.5,1.5,50.0,94.0,-76,-10,5,2,8,20,543,0
16:48:40,0.0,0.0,1.6,1.5,53.7,91.0,-73,-8,17,2,4,20,543,0
16:48:41,0.0,0.0,1.6,1.2,50.0,94.0,-72,-10,19,2,4,20,543,0
16:48:42,0.0,0.0,1.7,1.3,52.2,94.8,-73,-10,18,2,4,20,543,0
16:48:43,0.0,0.0,1.6,1.2,49.0,95.0,-69,-10,9,2,6,20,543,0
16:48:44,0.0,0.0,1.4,1.4,48.8,103.6,-69,-11,9,2,6,20,543,0
16:48:45,0.0,0.0,1.5,1.4,49.0,95.0,-70,-10,2,2,6,20,543,0
16:48:46,0.0,0.0,1.4,1.2,53.1,91.6,-73,-10,24,3,6,20,545,0
16:48:47,0.0,0.0,1.6,1.3,49.0,95.0,-68,-10,21,3,6,20,545,0
16:48:48,28.8,0.0,1.7,1.4,51.4,94.4,-69,-6,24,3,6,20,545,0
16:48:49,57.3,0.0,1.5,1.3,49.0,95.0,-69,-10,27,2,5,20,545,0
16:48:50,27.7,0.0,1.4,1.4,50.2,99.8,-69,-14,22,2,4,20,545,0
16:48:51,0.0,0.0,1.3,1.3,49.0,95.0,-73,-11,24,2,4,20,545,0
16:48:52,0.0,0.0,1.3,1.5,46.9,86.7,-68,-8,21,2,4,20,545,0
16:48:53,0.0,0.0,1.6,1.3,49.0,95.0,-75,-10,21,2,7,20,545,0
16:48:54,0.0,0.0,1.6,1.4,47.2,99.3,-77,-8,22,2,7,20,545,0
16:48:55,0.0,0.0,1.6,1.2,49.0,95.0,-80,-11,17,2,5,20,545,0
